"BudgetMs","File","Threads","Seed","ExitCode","PipelineLines"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9432 final_sa_budget_ms=5307 final_polish_budget_ms=250 planned_total_ms=22488 || [PIPELINE][summary] input 0 initial_fdl_ms=6 final_lahc_ms=9432 final_sa_ms=5307 final_polish_ms=40 final_k=12 final_crossings=505 final_lp=519394 saturated=0 budget_share_fdl=0.000405817 budget_share_lahc=0.637944 budget_share_sa=0.358945 budget_share_polish=0.00270544"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9377 final_sa_budget_ms=5276 final_polish_budget_ms=250 planned_total_ms=22401 || [PIPELINE][summary] input 0 initial_fdl_ms=79 final_lahc_ms=9377 final_sa_ms=5277 final_polish_ms=249 final_k=15 final_crossings=1086 final_lp=1277858 saturated=0 budget_share_fdl=0.00527299 budget_share_lahc=0.625884 budget_share_sa=0.352223 budget_share_polish=0.0166199"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=8809 final_sa_budget_ms=4956 final_polish_budget_ms=250 planned_total_ms=21512 || [PIPELINE][summary] input 0 initial_fdl_ms=618 final_lahc_ms=8809 final_sa_ms=4957 final_polish_ms=290 final_k=123 final_crossings=26163 final_lp=945608225 saturated=0 budget_share_fdl=0.0421153 budget_share_lahc=0.600313 budget_share_sa=0.337808 budget_share_polish=0.0197628"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35034 final_sa_budget_ms=19707 final_polish_budget_ms=250 planned_total_ms=82490 || [PIPELINE][summary] input 0 initial_fdl_ms=5 final_lahc_ms=35034 final_sa_ms=19707 final_polish_ms=123 final_k=11 final_crossings=452 final_lp=304570 saturated=0 budget_share_fdl=9.11261e-05 budget_share_lahc=0.638503 budget_share_sa=0.359165 budget_share_polish=0.0022417"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35018 final_sa_budget_ms=19699 final_polish_budget_ms=250 planned_total_ms=82466 || [PIPELINE][summary] input 0 initial_fdl_ms=24 final_lahc_ms=35018 final_sa_ms=19699 final_polish_ms=254 final_k=10 final_crossings=821 final_lp=387954 saturated=0 budget_share_fdl=0.000436403 budget_share_lahc=0.636749 budget_share_sa=0.358196 budget_share_polish=0.0046186"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34841 final_sa_budget_ms=19599 final_polish_budget_ms=250 planned_total_ms=82189 || [PIPELINE][summary] input 0 initial_fdl_ms=236 final_lahc_ms=34841 final_sa_ms=19599 final_polish_ms=264 final_k=117 final_crossings=23248 final_lp=590690161 saturated=0 budget_share_fdl=0.0042956 budget_share_lahc=0.634165 budget_share_sa=0.356735 budget_share_polish=0.00480524"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35032 final_sa_budget_ms=19707 final_polish_budget_ms=250 planned_total_ms=82488 || [PIPELINE][summary] input 0 initial_fdl_ms=6 final_lahc_ms=35032 final_sa_ms=19708 final_polish_ms=64 final_k=10 final_crossings=426 final_lp=230666 saturated=0 budget_share_fdl=0.000109469 budget_share_lahc=0.639153 budget_share_sa=0.359569 budget_share_polish=0.00116767"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34987 final_sa_budget_ms=19681 final_polish_budget_ms=250 planned_total_ms=82417 || [PIPELINE][summary] input 0 initial_fdl_ms=61 final_lahc_ms=34987 final_sa_ms=19680 final_polish_ms=225 final_k=10 final_crossings=830 final_lp=392006 saturated=0 budget_share_fdl=0.00111004 budget_share_lahc=0.636671 budget_share_sa=0.358124 budget_share_polish=0.00409441"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=34857 final_sa_budget_ms=19608 final_polish_budget_ms=250 planned_total_ms=82214 || [PIPELINE][summary] input 0 initial_fdl_ms=202 final_lahc_ms=34857 final_sa_ms=19608 final_polish_ms=281 final_k=97 final_crossings=22781 final_lp=506695141 saturated=0 budget_share_fdl=0.0036762 budget_share_lahc=0.634363 budget_share_sa=0.356846 budget_share_polish=0.00511393"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188635 final_sa_budget_ms=106108 final_polish_budget_ms=250 planned_total_ms=324993 || [PIPELINE][summary] input 0 initial_fdl_ms=3 final_lahc_ms=188635 final_sa_ms=106108 final_polish_ms=63 final_k=10 final_crossings=417 final_lp=219142 saturated=0 budget_share_fdl=1.01761e-05 budget_share_lahc=0.639855 budget_share_sa=0.359921 budget_share_polish=0.000213698"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188600 final_sa_budget_ms=106089 final_polish_budget_ms=250 planned_total_ms=324939 || [PIPELINE][summary] input 0 initial_fdl_ms=43 final_lahc_ms=188600 final_sa_ms=106090 final_polish_ms=251 final_k=7 final_crossings=574 final_lp=92918 saturated=0 budget_share_fdl=0.000145771 budget_share_lahc=0.639357 budget_share_sa=0.359647 budget_share_polish=0.000850894"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188443 final_sa_budget_ms=106000 final_polish_budget_ms=250 planned_total_ms=354693 || [PIPELINE][summary] input 0 initial_fdl_ms=184 final_lahc_ms=188443 final_sa_ms=105999 final_polish_ms=251 final_k=66 final_crossings=14528 final_lp=86385704 saturated=0 budget_share_fdl=0.000623989 budget_share_lahc=0.639056 budget_share_sa=0.359469 budget_share_polish=0.000851202"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188631 final_sa_budget_ms=106106 final_polish_budget_ms=250 planned_total_ms=324987 || [PIPELINE][summary] input 0 initial_fdl_ms=8 final_lahc_ms=188631 final_sa_ms=106106 final_polish_ms=65 final_k=10 final_crossings=415 final_lp=217942 saturated=0 budget_share_fdl=2.71361e-05 budget_share_lahc=0.639839 budget_share_sa=0.359913 budget_share_polish=0.000220481"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188597 final_sa_budget_ms=106087 final_polish_budget_ms=250 planned_total_ms=324934 || [PIPELINE][summary] input 0 initial_fdl_ms=50 final_lahc_ms=188597 final_sa_ms=106087 final_polish_ms=131 final_k=9 final_crossings=595 final_lp=117720 saturated=0 budget_share_fdl=0.000169569 budget_share_lahc=0.639605 budget_share_sa=0.359782 budget_share_polish=0.000444271"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7496 final_lahc_budget_ms=8989 final_sa_budget_ms=5057 final_polish_budget_ms=250 planned_total_ms=21792 || [PIPELINE][summary] input 0 initial_fdl_ms=480 final_lahc_ms=8989 final_sa_ms=5057 final_polish_ms=283 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.0324127 budget_share_lahc=0.606996 budget_share_sa=0.341482 budget_share_polish=0.01911"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8817 final_sa_budget_ms=4961 final_polish_budget_ms=0 planned_total_ms=14778 || [PIPELINE][summary] input 0 initial_fdl_ms=1198 final_lahc_ms=8818 final_sa_ms=4960 final_polish_ms=0 final_k=9512 final_crossings=41708892 final_lp=120580334582622 saturated=0 budget_share_fdl=0.0799947 budget_share_lahc=0.588809 budget_share_sa=0.331197 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9401 final_sa_budget_ms=5289 final_polish_budget_ms=250 planned_total_ms=22438 || [PIPELINE][summary] input 0 initial_fdl_ms=50 final_lahc_ms=9446 final_sa_ms=5243 final_polish_ms=66 final_k=4 final_crossings=129 final_lp=3664 saturated=0 budget_share_fdl=0.00337724 budget_share_lahc=0.638028 budget_share_sa=0.354137 budget_share_polish=0.00445795"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=8535 final_sa_budget_ms=4801 final_polish_budget_ms=250 planned_total_ms=21083 || [PIPELINE][summary] input 0 initial_fdl_ms=1096 final_lahc_ms=8535 final_sa_ms=4801 final_polish_ms=325 final_k=161 final_crossings=51149 final_lp=704812701 saturated=0 budget_share_fdl=0.0742698 budget_share_lahc=0.57837 budget_share_sa=0.325337 budget_share_polish=0.0220234"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8872 final_sa_budget_ms=4992 final_polish_budget_ms=0 planned_total_ms=14864 || [PIPELINE][summary] input 0 initial_fdl_ms=1121 final_lahc_ms=8873 final_sa_ms=4992 final_polish_ms=0 final_k=8866 final_crossings=38349870 final_lp=89238613852596 saturated=0 budget_share_fdl=0.0748031 budget_share_lahc=0.592086 budget_share_sa=0.333111 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35027 final_sa_budget_ms=19703 final_polish_budget_ms=250 planned_total_ms=82479 || [PIPELINE][summary] input 0 initial_fdl_ms=14 final_lahc_ms=35027 final_sa_ms=19703 final_polish_ms=80 final_k=5 final_crossings=126 final_lp=3700 saturated=0 budget_share_fdl=0.000255363 budget_share_lahc=0.638899 budget_share_sa=0.359386 budget_share_polish=0.00145921"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34755 final_sa_budget_ms=19550 final_polish_budget_ms=250 planned_total_ms=82052 || [PIPELINE][summary] input 0 initial_fdl_ms=279 final_lahc_ms=34756 final_sa_ms=19549 final_polish_ms=258 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.00508734 budget_share_lahc=0.633748 budget_share_sa=0.35646 budget_share_polish=0.00470442"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33960 final_sa_budget_ms=19104 final_polish_budget_ms=0 planned_total_ms=54064 || [PIPELINE][summary] input 0 initial_fdl_ms=1894 final_lahc_ms=33960 final_sa_ms=19104 final_polish_ms=0 final_k=10133 final_crossings=45355086 final_lp=165230823919143 saturated=0 budget_share_fdl=0.0344627 budget_share_lahc=0.617926 budget_share_sa=0.347611 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35031 final_sa_budget_ms=19705 final_polish_budget_ms=250 planned_total_ms=82485 || [PIPELINE][summary] input 0 initial_fdl_ms=10 final_lahc_ms=35031 final_sa_ms=19705 final_polish_ms=81 final_k=4 final_crossings=138 final_lp=5344 saturated=0 budget_share_fdl=0.000182392 budget_share_lahc=0.638937 budget_share_sa=0.359403 budget_share_polish=0.00147737"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34767 final_sa_budget_ms=19557 final_polish_budget_ms=250 planned_total_ms=82072 || [PIPELINE][summary] input 0 initial_fdl_ms=267 final_lahc_ms=34767 final_sa_ms=19557 final_polish_ms=326 final_k=161 final_crossings=51614 final_lp=736092482 saturated=0 budget_share_fdl=0.00486188 budget_share_lahc=0.633083 budget_share_sa=0.356119 budget_share_polish=0.00593623"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34448 final_sa_budget_ms=19378 final_polish_budget_ms=0 planned_total_ms=54826 || [PIPELINE][summary] input 0 initial_fdl_ms=1143 final_lahc_ms=34456 final_sa_ms=19371 final_polish_ms=0 final_k=9357 final_crossings=39821141 final_lp=103242439821541 saturated=0 budget_share_fdl=0.0207932 budget_share_lahc=0.626815 budget_share_sa=0.352392 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188629 final_sa_budget_ms=106104 final_polish_budget_ms=250 planned_total_ms=324983 || [PIPELINE][summary] input 0 initial_fdl_ms=11 final_lahc_ms=188629 final_sa_ms=106104 final_polish_ms=91 final_k=4 final_crossings=118 final_lp=3102 saturated=0 budget_share_fdl=3.7309e-05 budget_share_lahc=0.639778 budget_share_sa=0.359876 budget_share_polish=0.000308647"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188362 final_sa_budget_ms=105954 final_polish_budget_ms=250 planned_total_ms=354566 || [PIPELINE][summary] input 0 initial_fdl_ms=293 final_lahc_ms=188362 final_sa_ms=105954 final_polish_ms=256 final_k=135 final_crossings=44881 final_lp=469540033 saturated=0 budget_share_fdl=0.000993675 budget_share_lahc=0.638808 budget_share_sa=0.359331 budget_share_polish=0.000868194"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-8.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=188078 final_sa_budget_ms=105795 final_polish_budget_ms=0 planned_total_ms=294873 || [PIPELINE][summary] input 0 initial_fdl_ms=1103 final_lahc_ms=188079 final_sa_ms=105795 final_polish_ms=0 final_k=8585 final_crossings=34614592 final_lp=60871708965424 saturated=0 budget_share_fdl=0.00373927 budget_share_lahc=0.637606 budget_share_sa=0.358655 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-2.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188618 final_sa_budget_ms=106099 final_polish_budget_ms=250 planned_total_ms=324967 || [PIPELINE][summary] input 0 initial_fdl_ms=26 final_lahc_ms=188618 final_sa_ms=106100 final_polish_ms=89 final_k=4 final_crossings=112 final_lp=2536 saturated=0 budget_share_fdl=8.81855e-05 budget_share_lahc=0.639745 budget_share_sa=0.359865 budget_share_polish=0.000301866"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-5.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188380 final_sa_budget_ms=105964 final_polish_budget_ms=250 planned_total_ms=354594 || [PIPELINE][summary] input 0 initial_fdl_ms=241 final_lahc_ms=188380 final_sa_ms=105963 final_polish_ms=283 final_k=138 final_crossings=44161 final_lp=417286730 saturated=0 budget_share_fdl=0.000817318 budget_share_lahc=0.638864 budget_share_sa=0.359359 budget_share_polish=0.000959755"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7496 final_lahc_budget_ms=8787 final_sa_budget_ms=4944 final_polish_budget_ms=0 planned_total_ms=21227 || [PIPELINE][summary] input 0 initial_fdl_ms=673 final_lahc_ms=8789 final_sa_ms=4942 final_polish_ms=0 final_k=1203 final_crossings=686545 final_lp=5771310111782 saturated=0 budget_share_fdl=0.0467231 budget_share_lahc=0.610178 budget_share_sa=0.343099 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=7876 final_sa_budget_ms=4431 final_polish_budget_ms=0 planned_total_ms=13307 || [PIPELINE][summary] input 0 initial_fdl_ms=1290 final_lahc_ms=7876 final_sa_ms=4431 final_polish_ms=0 final_k=912 final_crossings=520816 final_lp=88283927435 saturated=0 budget_share_fdl=0.0948739 budget_share_lahc=0.579245 budget_share_sa=0.325881 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9416 final_sa_budget_ms=5297 final_polish_budget_ms=250 planned_total_ms=22461 || [PIPELINE][summary] input 0 initial_fdl_ms=22 final_lahc_ms=9416 final_sa_ms=5298 final_polish_ms=267 final_k=94 final_crossings=6203 final_lp=1909471294 saturated=0 budget_share_fdl=0.00146637 budget_share_lahc=0.627608 budget_share_sa=0.353129 budget_share_polish=0.0177964"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7496 final_lahc_budget_ms=8069 final_sa_budget_ms=4539 final_polish_budget_ms=0 planned_total_ms=20104 || [PIPELINE][summary] input 0 initial_fdl_ms=1404 final_lahc_ms=8069 final_sa_ms=4539 final_polish_ms=0 final_k=1192 final_crossings=700008 final_lp=6160150238879 saturated=0 budget_share_fdl=0.1002 budget_share_lahc=0.575864 budget_share_sa=0.323937 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=8031 final_sa_budget_ms=4518 final_polish_budget_ms=0 planned_total_ms=13549 || [PIPELINE][summary] input 0 initial_fdl_ms=1243 final_lahc_ms=8031 final_sa_ms=4518 final_polish_ms=0 final_k=909 final_crossings=500343 final_lp=78888362731 saturated=0 budget_share_fdl=0.0901247 budget_share_lahc=0.582294 budget_share_sa=0.327581 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27499 final_lahc_budget_ms=35013 final_sa_budget_ms=19696 final_polish_budget_ms=250 planned_total_ms=82458 || [PIPELINE][summary] input 0 initial_fdl_ms=26 final_lahc_ms=35013 final_sa_ms=19696 final_polish_ms=253 final_k=85 final_crossings=5562 final_lp=1003780860 saturated=0 budget_share_fdl=0.00047283 budget_share_lahc=0.636739 budget_share_sa=0.358187 budget_share_polish=0.004601"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27497 final_lahc_budget_ms=34401 final_sa_budget_ms=19351 final_polish_budget_ms=0 planned_total_ms=81249 || [PIPELINE][summary] input 0 initial_fdl_ms=684 final_lahc_ms=34402 final_sa_ms=19350 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.0125652 budget_share_lahc=0.631971 budget_share_sa=0.355463 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=33970 final_sa_budget_ms=19109 final_polish_budget_ms=0 planned_total_ms=54079 || [PIPELINE][summary] input 0 initial_fdl_ms=1165 final_lahc_ms=33970 final_sa_ms=19109 final_polish_ms=0 final_k=852 final_crossings=495287 final_lp=74985920862 saturated=0 budget_share_fdl=0.021477 budget_share_lahc=0.626244 budget_share_sa=0.352279 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=35013 final_sa_budget_ms=19696 final_polish_budget_ms=250 planned_total_ms=82457 || [PIPELINE][summary] input 0 initial_fdl_ms=25 final_lahc_ms=35013 final_sa_ms=19696 final_polish_ms=254 final_k=83 final_crossings=6046 final_lp=1452416758 saturated=0 budget_share_fdl=0.000454645 budget_share_lahc=0.636739 budget_share_sa=0.358187 budget_share_polish=0.00461919"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=27498 final_lahc_budget_ms=34801 final_sa_budget_ms=19576 final_polish_budget_ms=0 planned_total_ms=81875 || [PIPELINE][summary] input 0 initial_fdl_ms=287 final_lahc_ms=34801 final_sa_ms=19576 final_polish_ms=0 final_k=1212 final_crossings=682546 final_lp=6029882804308 saturated=0 budget_share_fdl=0.00525026 budget_share_lahc=0.636635 budget_share_sa=0.358115 budget_share_polish=0"
"60000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=34047 final_sa_budget_ms=19152 final_polish_budget_ms=0 planned_total_ms=54199 || [PIPELINE][summary] input 0 initial_fdl_ms=1150 final_lahc_ms=34047 final_sa_ms=19152 final_polish_ms=0 final_k=892 final_crossings=489143 final_lp=78207392718 saturated=0 budget_share_fdl=0.0211595 budget_share_lahc=0.626451 budget_share_sa=0.352389 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","4242","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188617 final_sa_budget_ms=106098 final_polish_budget_ms=250 planned_total_ms=324965 || [PIPELINE][summary] input 0 initial_fdl_ms=20 final_lahc_ms=188617 final_sa_ms=106098 final_polish_ms=254 final_k=79 final_crossings=5419 final_lp=1012597126 saturated=0 budget_share_fdl=6.77991e-05 budget_share_lahc=0.639404 budget_share_sa=0.359668 budget_share_polish=0.000861049"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=188470 final_sa_budget_ms=106015 final_polish_budget_ms=0 planned_total_ms=354485 || [PIPELINE][summary] input 0 initial_fdl_ms=245 final_lahc_ms=188470 final_sa_ms=106015 final_polish_ms=0 final_k=1221 final_crossings=705090 final_lp=6332200289046 saturated=0 budget_share_fdl=0.000831269 budget_share_lahc=0.639467 budget_share_sa=0.359702 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-9.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=1000 final_lahc_budget_ms=187662 final_sa_budget_ms=105561 final_polish_budget_ms=0 planned_total_ms=294223 || [PIPELINE][summary] input 0 initial_fdl_ms=1146 final_lahc_ms=187662 final_sa_ms=105563 final_polish_ms=0 final_k=822 final_crossings=485205 final_lp=70791769836 saturated=0 budget_share_fdl=0.00389305 budget_share_lahc=0.637502 budget_share_sa=0.358605 budget_share_polish=0"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-3.json","1","13003","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=30000 final_lahc_budget_ms=188615 final_sa_budget_ms=106096 final_polish_budget_ms=250 planned_total_ms=324961 || [PIPELINE][summary] input 0 initial_fdl_ms=25 final_lahc_ms=188615 final_sa_ms=106103 final_polish_ms=263 final_k=76 final_crossings=5708 final_lp=1118873890 saturated=0 budget_share_fdl=8.4744e-05 budget_share_lahc=0.63936 budget_share_sa=0.359664 budget_share_polish=0.000891507"
"300000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-6.json","1","15427","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=60000 final_lahc_budget_ms=187222 final_sa_budget_ms=105313 final_polish_budget_ms=0 planned_total_ms=352535 || [PIPELINE][summary] input 0 initial_fdl_ms=968 final_lahc_ms=187222 final_sa_ms=105313 final_polish_ms=0 final_k=1202 final_crossings=659513 final_lp=4940818749120 saturated=0 budget_share_fdl=0.00329809 budget_share_lahc=0.637888 budget_share_sa=0.358814 budget_share_polish=0"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","1337","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7484 final_lahc_budget_ms=8708 final_sa_budget_ms=4899 final_polish_budget_ms=250 planned_total_ms=21341 || [PIPELINE][summary] input 0 initial_fdl_ms=911 final_lahc_ms=8708 final_sa_ms=4899 final_polish_ms=264 final_k=138 final_crossings=27627 final_lp=1376188643 saturated=0 budget_share_fdl=0.061629 budget_share_lahc=0.589095 budget_share_sa=0.331417 budget_share_polish=0.0178596"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-1.json","1","7201","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7499 final_lahc_budget_ms=9432 final_sa_budget_ms=5306 final_polish_budget_ms=250 planned_total_ms=22487 || [PIPELINE][summary] input 0 initial_fdl_ms=6 final_lahc_ms=9432 final_sa_ms=5306 final_polish_ms=50 final_k=12 final_crossings=551 final_lp=733660 saturated=0 budget_share_fdl=0.00040557 budget_share_lahc=0.637556 budget_share_sa=0.358659 budget_share_polish=0.00337975"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-4.json","1","9109","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7498 final_lahc_budget_ms=9393 final_sa_budget_ms=5285 final_polish_budget_ms=250 planned_total_ms=22426 || [PIPELINE][summary] input 0 initial_fdl_ms=54 final_lahc_ms=9393 final_sa_ms=5285 final_polish_ms=148 final_k=13 final_crossings=1021 final_lp=884320 saturated=0 budget_share_fdl=0.00362903 budget_share_lahc=0.63125 budget_share_sa=0.355175 budget_share_polish=0.00994624"
"20000","C:\Users\Asus\Desktop\GDContestAI2\data\Automatic-7.json","1","11047","0","[PIPELINE][budgets] input 0 initial_fdl_budget_ms=7497 final_lahc_budget_ms=9010 final_sa_budget_ms=5069 final_polish_budget_ms=250 planned_total_ms=21826 || [PIPELINE][summary] input 0 initial_fdl_ms=468 final_lahc_ms=9010 final_sa_ms=5069 final_polish_ms=297 final_k=118 final_crossings=25216 final_lp=918916762 saturated=0 budget_share_fdl=0.0315279 budget_share_lahc=0.606979 budget_share_sa=0.341485 budget_share_polish=0.0200081"
